bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	plot	numberOfPages	publishingDate	characters	setting	url
The House of Thunder		Leigh Nichols, Dean Koontz	3.79	17336	523	Susan Thorton awakens in a hospital, after a near-fatal car crash, to see four men lurking outside her door--men who exactly resemble those who killed her boyfriend years before. Can these be the same men? As she tries to uncover the identities of those stalking her, Susan enters a terrifying nightmare--one from which she may never escape. Previously published by Pocket under the pseudonym Leigh Nichols (1982).	360	1982			https://www.goodreads.com/book/show/228220.The_House_of_Thunder
