bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	plot	numberOfPages	publishingDate	characters	setting	url
Sharpe's Gold	Sharpe #9	Bernard Cornwell	4.09	9832	224	With Wellington outnumbered, the bankrupt army's only hope of avoiding, collapse is a hidden cache of Portuguese gold.  Only Captain Richard Sharpe is capable of stealing it—and it means turning against his own men.	256	1981	Richard Sharpe, Patrick Harper, Michael Hogan, Teresa Moreno, Josefina LaCosta	Almeida	https://www.goodreads.com/book/show/108386.Sharpe_s_Gold
