bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	plot	numberOfPages	publishingDate	characters	setting	url
Lady Chatterley's Lover		D.H. Lawrence	3.51	102450	5076	Lawrence's frank portrayal of an extramarital affair and the explicit sexual explorations of it's central characters caused this controversial book, now considered a masterpiece, to be banned as pornography until 1960.	376	1928	Constance Chatterley, Oliver Mellors, Clifford Chatterley, Mrs. Bolton	Venice Nottinghamshire, England Lincolnshire, England England	https://www.goodreads.com/book/show/32049.Lady_Chatterley_s_Lover
