bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	plot	numberOfPages	publishingDate	characters	setting	url
Journey Under the Midnight Sun		Keigo Higashino, Alexander O. Smith	4.32	9071	1273	When a man is found murdered in an abandoned building in Osaka in 1973, unflappable detective Sasagaki is assigned to the case. He begins to piece together the connection of two young people who are inextricably linked to the crime; the dark, taciturn son of the victim and the unexpectedly captivating daughter of the main suspect. Over the next twenty years we follow their lives as Sasagaki pursues the case - which remains unsolved - to the point of obsession. Stark, intriguing and stylish, Journey Under the Midnight Sun is an epic mystery by the bestselling Japanese author.	539	August 1999		Japan	https://www.goodreads.com/book/show/19256975-journey-under-the-midnight-sun
