bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	plot	numberOfPages	publishingDate	characters	setting	url
Women I Have Known and Been		Carol Lynn Pearson	4.25	59	8		121	1992			https://www.goodreads.com/book/show/2150355.Women_I_Have_Known_and_Been
