bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	plot	numberOfPages	publishingDate	characters	setting	url
Marina, the Shadow of the Wind, the Angel's Game & The Prince of Mist		Carlos Ruiz Zafón	4.41	1452	90			August 5th 2011			https://www.goodreads.com/book/show/12355553-marina-the-shadow-of-the-wind-the-angel-s-game-the-prince-of-mist
