bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	plot	numberOfPages	publishingDate	characters	setting	url
After Twenty Years		O. Henry	4.03	635	81	The skill of the legendary master of the twist ending in short stories is perhaps nowhere better exemplified than in his 'After Twenty Years.'	20	1973			https://www.goodreads.com/book/show/9167283-after-twenty-years
