bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	plot	numberOfPages	publishingDate	characters	setting	url
Vampire Academy	Vampire Academy #1-5	Richelle Mead	4.64	2502	42		1381	June 23rd 2011			https://www.goodreads.com/book/show/11872688-vampire-academy
