bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	plot	numberOfPages	publishingDate	characters	setting	url
The Struggle	The Vampire Diaries #2	L.J. Smith	3.48	34902	1315	This is the terrifying story of two vampire brothers and the beautiful girl torn between them: Damon: determined to make Elena his queen of darkness, he'd kill his own brother to possess her.Stefan: desperate for the power to destroy Damon, he succumbs to his thirst for human blood.Elena: irresistibly drawn to both brothers, her choice will decide their fate.	278	1991	Elena Gilbert, Stefan Salvatore, Damon Salvatore, Matt Honeycutt, Bonnie McCullough, Caroline Forbes, Meredith Sulez		https://www.goodreads.com/book/show/395851.The_Struggle
