bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	plot	numberOfPages	publishingDate	characters	setting	url
The Mind of Stalin: A Psychoanalytic Study		Daniel Rancour-Laferriere	4.00	5	1		161	October 1988			https://www.goodreads.com/book/show/437228.The_Mind_of_Stalin
