bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	plot	numberOfPages	publishingDate	characters	setting	url
Phenomena: A Book of Wonders		John Michell, Robert J. Rickard	4.00	29	5		128	1977			https://www.goodreads.com/book/show/3034429-phenomena
