bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	plot	numberOfPages	publishingDate	characters	setting	url
Lift: Five Practices Great Managers Do Consistently: Raise Performance and Morale - See Your Employees Thrive		Raymond   Wheeler	4.36	231	3			June 20th 2020			https://www.goodreads.com/book/show/55455888-lift
